index,Store_ID,month,Dept,Weekly_Sales,CPI,Unemployment
3237,1,11,96,28019.20,212.00,7.84
3238,1,11,1,19549.39,212.00,7.84
3239,2,11,67,11036.25,211.55,8.16
3240,2,11,18,22929.94,211.55,8.16
3241,1,11,18,15020.49,211.89,7.84
3242,1,11,38,73121.25,211.89,7.84
3243,1,11,5,24716.49,211.89,7.84
3244,2,11,1,24363.72,211.55,8.16
3245,2,11,10,34726.30,211.55,8.16
3246,2,11,90,103006.98,211.55,8.16
3247,2,11,2,65120.69,211.55,8.16
3248,2,11,23,30594.32,211.55,8.16
3249,2,11,8,61775.39,211.55,8.16
3250,2,11,92,205829.42,211.55,8.16
3251,2,11,3,11233.22,211.55,8.16
3252,2,11,5,34318.05,211.55,8.16
3253,1,11,72,32072.93,211.89,7.84
3254,1,11,46,16465.14,211.89,7.84
3255,1,11,11,23243.67,211.89,7.84
3256,1,11,7,24313.72,211.89,7.84
3257,1,11,90,81642.89,211.89,7.84
3258,1,11,97,34756.36,211.89,7.84
3259,1,11,79,28073.27,211.89,7.84
3260,1,11,9,27561.57,211.89,7.84
3261,2,11,81,31701.09,211.55,8.16
3262,2,11,14,29749.98,211.55,8.16
3263,2,11,94,63574.61,211.55,8.16
3264,1,11,40,58214.46,211.89,7.84
3265,1,11,82,20964.18,211.89,7.84
3266,1,11,17,10086.41,211.89,7.84
3267,1,11,13,38446.26,211.89,7.84
3268,2,11,80,26506.61,211.55,8.16
3269,2,11,79,30265.76,211.55,8.16
3270,2,11,22,14285.09,211.55,8.16
3271,2,11,4,51524.46,211.55,8.16
3272,2,11,38,73418.13,211.55,8.16
3273,2,11,82,25229.68,211.55,8.16
3274,2,11,40,79135.97,211.55,8.16
3275,2,11,97,42169.96,211.55,8.16
3276,2,11,55,16861.38,211.55,8.16
3277,1,11,23,23106.93,211.89,7.84
3278,1,11,10,26066.48,211.89,7.84
3279,1,11,2,41443.25,211.89,7.84
3280,2,11,95,133812.28,211.55,8.16
3281,2,11,9,31057.54,211.55,8.16
3282,2,11,72,58571.27,211.55,8.16
3283,2,11,46,27915.90,211.55,8.16
3284,2,11,13,48465.38,211.55,8.16
3285,2,11,17,15047.76,211.55,8.16
3286,2,11,96,31410.58,211.55,8.16
3287,1,11,98,14059.26,211.89,7.84
3288,1,11,81,29383.02,211.89,7.84
3289,1,11,96,24137.46,211.89,7.84
3290,1,11,91,62166.33,211.89,7.84
3291,1,11,49,10675.61,211.89,7.84
3292,1,11,87,34043.14,211.89,7.84
3293,1,11,92,157621.22,211.89,7.84
3294,2,11,93,82781.22,211.55,8.16
3295,2,11,91,83915.31,211.55,8.16
3296,2,11,87,22118.82,211.55,8.16
3297,2,11,11,25460.69,211.55,8.16
3298,2,11,25,16927.86,211.55,8.16
3299,2,11,98,17162.59,211.55,8.16
3300,2,11,34,17563.17,211.55,8.16
3301,2,11,58,18702.00,211.55,8.16
3302,1,11,14,19788.98,211.89,7.84
3303,1,11,80,16193.03,211.89,7.84
3304,1,11,8,35759.26,211.89,7.84
3305,1,11,34,10469.50,211.89,7.84
3306,1,11,4,37078.61,211.89,7.84
3307,1,11,55,15807.45,211.89,7.84
3308,1,11,93,79474.21,211.89,7.84
3309,2,11,26,12616.71,211.55,8.16
3310,2,11,21,11401.31,211.55,8.16
3311,2,11,7,53218.32,211.55,8.16
3312,1,11,95,107544.02,211.89,7.84
3313,1,11,94,55213.82,211.89,7.84
3314,1,11,1,19552.84,211.89,7.84
3315,2,11,49,14522.75,211.55,8.16
3316,2,11,74,15980.61,211.55,8.16
3317,1,11,3,10706.81,211.75,7.84
3318,1,11,6,20163.69,211.75,7.84
3319,1,11,81,30448.40,211.75,7.84
3320,1,11,13,38371.99,211.75,7.84
3321,2,11,95,133058.56,211.41,8.16
3322,2,11,14,56144.11,211.41,8.16
3323,2,11,29,10613.40,211.41,8.16
3324,1,11,7,72635.06,211.75,7.84
3325,1,11,96,34927.63,211.75,7.84
3326,1,11,82,24770.41,211.75,7.84
3327,2,11,4,60904.49,211.41,8.16
3328,2,11,44,10062.93,211.41,8.16
3329,2,11,22,27523.90,211.41,8.16
3330,2,11,32,12360.36,211.41,8.16
3331,2,11,7,140648.34,211.41,8.16
3332,2,11,92,219880.48,211.41,8.16
3333,2,11,8,61973.18,211.41,8.16
3334,1,11,23,33328.17,211.75,7.84
3335,1,11,5,70158.86,211.75,7.84
3336,1,11,95,106015.41,211.75,7.84
3337,1,11,97,28754.58,211.75,7.84
3338,1,11,72,196810.42,211.75,7.84
3339,1,11,24,11915.50,211.75,7.84
3340,1,11,79,29147.20,211.75,7.84
3341,1,11,74,19282.00,211.75,7.84
3342,2,11,2,66864.20,211.41,8.16
3343,2,11,13,49693.62,211.41,8.16
3344,1,11,22,15769.67,211.75,7.84
3345,1,11,17,13337.59,211.75,7.84
3346,1,11,18,33967.24,211.75,7.84
3347,1,11,87,40817.18,211.75,7.84
3348,1,11,11,30865.64,211.75,7.84
3349,1,11,9,44504.17,211.75,7.84
3350,1,11,80,16373.34,211.75,7.84
3351,1,11,94,61809.29,211.75,7.84
3352,1,11,26,11918.30,211.75,7.84
3353,1,11,92,170904.80,211.75,7.84
3354,1,11,90,91012.78,211.75,7.84
3355,1,11,4,46201.27,211.75,7.84
3356,1,11,93,81660.77,211.75,7.84
3357,1,11,1,18820.29,211.75,7.84
3358,1,11,55,32756.50,211.75,7.84
3359,2,11,72,285353.53,211.41,8.16
3360,2,11,90,116128.49,211.41,8.16
3361,2,11,3,15224.16,211.41,8.16
3362,2,11,33,16556.72,211.41,8.16
3363,2,11,34,24333.06,211.41,8.16
3364,2,11,46,30605.04,211.41,8.16
3365,2,11,18,49045.82,211.41,8.16
3366,2,11,1,24513.63,211.41,8.16
3367,2,11,87,26018.32,211.41,8.16
3368,2,11,80,24418.84,211.41,8.16
3369,2,11,96,45434.62,211.41,8.16
3370,2,11,97,36862.71,211.41,8.16
3371,2,11,81,33443.08,211.41,8.16
3372,2,11,24,18633.55,211.41,8.16
3373,1,11,38,55973.77,211.75,7.84
3374,1,11,2,45681.98,211.75,7.84
3375,2,11,6,27228.00,211.41,8.16
3376,2,11,40,74415.00,211.41,8.16
3377,2,11,21,13362.66,211.41,8.16
3378,2,11,9,59187.28,211.41,8.16
3379,2,11,98,24029.00,211.41,8.16
3380,2,11,17,18737.13,211.41,8.16
3381,2,11,26,19633.74,211.41,8.16
3382,2,11,91,74842.31,211.41,8.16
3383,2,11,5,102750.26,211.41,8.16
3384,2,11,16,10354.51,211.41,8.16
3385,2,11,25,18878.98,211.41,8.16
3386,2,11,79,31418.54,211.41,8.16
3387,2,11,93,80760.92,211.41,8.16
3388,2,11,55,41621.72,211.41,8.16
3389,2,11,23,45629.58,211.41,8.16
3390,2,11,58,28909.00,211.41,8.16
3391,2,11,74,29723.73,211.41,8.16
3392,2,11,82,30741.37,211.41,8.16
3393,1,11,91,57154.78,211.75,7.84
3394,1,11,40,56333.22,211.75,7.84
3395,1,11,10,31090.69,211.75,7.84
3396,1,11,98,17693.74,211.75,7.84
3397,1,11,34,17295.50,211.75,7.84
3398,1,11,14,38256.98,211.75,7.84
3399,1,11,32,10593.12,211.75,7.84
3400,2,11,38,67842.43,211.41,8.16
3401,1,11,25,11504.57,211.75,7.84
3402,1,11,8,34099.53,211.75,7.84
3403,1,11,46,18640.46,211.75,7.84
3404,1,11,33,10290.44,211.75,7.84
3405,2,11,11,36577.00,211.41,8.16
3406,2,11,10,40026.97,211.41,8.16
3407,2,11,94,72649.16,211.41,8.16
3408,2,12,26,11398.87,211.27,8.16
3409,2,12,95,123132.52,211.27,8.16
3410,1,12,4,37110.55,211.61,7.84
3411,1,12,3,10856.85,211.61,7.84
3412,1,12,93,56070.53,211.61,7.84
3413,1,12,5,36472.02,211.61,7.84
3414,1,12,14,17685.93,211.61,7.84
3415,1,12,25,10536.65,211.61,7.84
3416,1,12,49,10253.73,211.61,7.84
3417,2,12,49,13386.36,211.27,8.16
3418,1,12,8,36222.74,211.61,7.84
3419,2,12,32,16745.50,211.27,8.16
3420,1,12,10,26558.42,211.61,7.84
3421,2,12,90,86420.68,211.27,8.16
3422,2,12,93,57110.65,211.27,8.16
3423,1,12,1,22517.56,211.61,7.84
3424,2,12,74,15929.87,211.27,8.16
3425,2,12,13,44822.60,211.27,8.16
3426,1,12,13,36170.88,211.61,7.84
3427,2,12,17,13764.94,211.27,8.16
3428,2,12,7,94720.59,211.27,8.16
3429,2,12,97,35266.64,211.27,8.16
3430,1,12,82,25685.14,211.61,7.84
3431,1,12,95,100834.31,211.61,7.84
3432,2,12,1,30662.62,211.27,8.16
3433,1,12,2,44405.02,211.61,7.84
3434,1,12,96,23153.17,211.61,7.84
3435,2,12,58,17942.00,211.27,8.16
3436,2,12,8,58172.84,211.27,8.16
3437,2,12,11,29507.27,211.27,8.16
3438,2,12,3,15463.76,211.27,8.16
3439,2,12,23,34715.55,211.27,8.16
3440,2,12,94,51699.33,211.27,8.16
3441,2,12,80,23099.19,211.27,8.16
3442,2,12,87,27108.86,211.27,8.16
3443,2,12,25,15601.15,211.27,8.16
3444,1,12,46,18473.14,211.61,7.84
3445,2,12,79,35807.53,211.27,8.16
3446,2,12,40,82762.04,211.27,8.16
3447,2,12,98,13086.03,211.27,8.16
3448,1,12,91,51969.94,211.61,7.84
3449,1,12,23,24834.59,211.61,7.84
3450,1,12,90,73277.05,211.61,7.84
3451,1,12,72,54268.03,211.61,7.84
3452,1,12,7,47406.83,211.61,7.84
3453,1,12,94,45989.26,211.61,7.84
3454,1,12,38,87338.34,211.61,7.84
3455,1,12,92,119421.70,211.61,7.84
3456,1,12,11,29564.78,211.61,7.84
3457,1,12,17,11045.34,211.61,7.84
3458,2,12,34,15367.05,211.27,8.16
3459,2,12,2,62758.12,211.27,8.16
3460,1,12,40,63116.31,211.61,7.84
3461,1,12,9,21979.41,211.61,7.84
3462,1,12,97,30659.40,211.61,7.84
3463,1,12,79,32861.33,211.61,7.84
3464,2,12,18,71185.71,211.27,8.16
3465,2,12,5,48750.32,211.27,8.16
3466,2,12,55,21601.72,211.27,8.16
3467,2,12,92,152559.77,211.27,8.16
3468,1,12,18,53845.12,211.61,7.84
3469,2,12,22,15348.29,211.27,8.16
3470,1,12,34,11624.30,211.61,7.84
3471,1,12,87,52678.88,211.61,7.84
3472,1,12,55,18661.25,211.61,7.84
3473,1,12,81,26820.53,211.61,7.84
3474,1,12,98,10262.38,211.61,7.84
3475,2,12,21,11121.14,211.27,8.16
3476,1,12,80,13560.20,211.61,7.84
3477,2,12,81,28776.89,211.27,8.16
3478,2,12,10,30806.12,211.27,8.16
3479,2,12,14,26246.33,211.27,8.16
3480,2,12,24,13103.91,211.27,8.16
3481,2,12,72,97295.18,211.27,8.16
3482,2,12,4,45630.41,211.27,8.16
3483,2,12,33,10199.29,211.27,8.16
3484,2,12,9,36011.23,211.27,8.16
3485,2,12,46,30911.13,211.27,8.16
3486,2,12,91,69061.80,211.27,8.16
3487,2,12,38,101442.76,211.27,8.16
3488,2,12,96,29061.73,211.27,8.16
3489,2,12,82,30558.95,211.27,8.16
3490,2,12,17,16238.47,211.12,8.16
3491,1,12,49,11294.51,211.47,7.84
3492,1,12,98,14341.46,211.47,7.84
3493,2,12,96,32643.30,211.12,8.16
3494,2,12,9,35788.05,211.12,8.16
3495,2,12,40,86057.76,211.12,8.16
3496,1,12,8,35188.54,211.47,7.84
3497,2,12,38,94757.20,211.12,8.16
3498,2,12,95,143364.69,211.12,8.16
3499,2,12,26,16014.39,211.12,8.16
3500,2,12,1,44451.34,211.12,8.16
3501,2,12,67,14166.13,211.12,8.16
3502,2,12,80,27342.43,211.12,8.16
3503,2,12,24,24949.20,211.12,8.16
3504,2,12,79,32693.22,211.12,8.16
3505,1,12,32,12927.02,211.47,7.84
3506,1,12,92,145313.14,211.47,7.84
3507,1,12,7,63896.89,211.47,7.84
3508,1,12,14,19587.66,211.47,7.84
3509,1,12,87,45843.52,211.47,7.84
3510,1,12,34,12446.80,211.47,7.84
3511,1,12,17,11917.53,211.47,7.84
3512,1,12,46,22154.50,211.47,7.84
3513,1,12,22,12258.11,211.47,7.84
3514,1,12,55,20224.52,211.47,7.84
3515,1,12,11,27581.07,211.47,7.84
3516,1,12,97,36498.68,211.47,7.84
3517,1,12,82,29846.11,211.47,7.84
3518,1,12,13,34749.11,211.47,7.84
3519,1,12,96,26809.63,211.47,7.84
3520,1,12,79,33269.22,211.47,7.84
3521,1,12,23,31241.47,211.47,7.84
3522,1,12,81,28246.47,211.47,7.84
3523,1,12,80,17072.70,211.47,7.84
3524,1,12,4,36364.31,211.47,7.84
3525,1,12,91,63496.85,211.47,7.84
3526,1,12,40,60654.17,211.47,7.84
3527,1,12,38,69386.52,211.47,7.84
3528,2,12,72,106283.29,211.12,8.16
3529,2,12,5,76143.28,211.12,8.16
3530,2,12,6,11660.79,211.12,8.16
3531,2,12,22,21019.64,211.12,8.16
3532,2,12,55,31274.22,211.12,8.16
3533,2,12,81,32413.83,211.12,8.16
3534,2,12,97,43521.46,211.12,8.16
3535,2,12,14,33966.75,211.12,8.16
3536,2,12,8,59998.16,211.12,8.16
3537,2,12,29,11948.80,211.12,8.16
3538,2,12,4,48045.66,211.12,8.16
3539,2,12,93,73173.18,211.12,8.16
3540,2,12,2,66513.13,211.12,8.16
3541,2,12,10,36466.22,211.12,8.16
3542,2,12,46,38813.91,211.12,8.16
3543,2,12,11,32312.31,211.12,8.16
3544,2,12,25,22285.19,211.12,8.16
3545,2,12,33,21314.50,211.12,8.16
3546,2,12,13,44300.27,211.12,8.16
3547,2,12,49,13064.40,211.12,8.16
3548,2,12,98,18122.24,211.12,8.16
3549,2,12,23,49921.17,211.12,8.16
3550,2,12,44,10338.92,211.12,8.16
3551,2,12,92,188809.69,211.12,8.16
3552,2,12,74,14250.96,211.12,8.16
3553,2,12,58,17639.00,211.12,8.16
3554,1,12,93,72089.33,211.47,7.84
3555,1,12,2,46955.82,211.47,7.84
3556,1,12,10,28569.66,211.47,7.84
3557,1,12,24,10646.00,211.47,7.84
3558,1,12,5,49517.17,211.47,7.84
3559,1,12,9,26639.65,211.47,7.84
3560,1,12,94,50531.16,211.47,7.84
3561,1,12,95,111384.36,211.47,7.84
3562,1,12,1,31497.65,211.47,7.84
3563,1,12,72,44605.69,211.47,7.84
3564,1,12,18,47266.75,211.47,7.84
3565,1,12,3,11219.78,211.47,7.84
3566,1,12,25,11086.99,211.47,7.84
3567,1,12,90,79620.55,211.47,7.84
3568,2,12,91,84494.08,211.12,8.16
3569,2,12,34,22520.95,211.12,8.16
3570,2,12,21,13236.88,211.12,8.16
3571,2,12,94,57337.17,211.12,8.16
3572,2,12,90,101250.90,211.12,8.16
3573,2,12,18,64334.44,211.12,8.16
3574,2,12,87,24503.06,211.12,8.16
3575,2,12,82,42071.73,211.12,8.16
3576,2,12,3,16072.07,211.12,8.16
3577,2,12,7,140504.02,211.12,8.16
3578,2,12,32,18105.98,211.12,8.16
3579,1,12,1,44912.86,211.41,7.84
3580,1,12,21,10135.43,211.41,7.84
3581,1,12,98,18101.81,211.41,7.84
3582,2,12,59,13942.96,211.06,8.16
3583,1,12,10,28609.00,211.41,7.84
3584,1,12,74,10331.13,211.41,7.84
3585,2,12,6,22968.91,211.06,8.16
3586,2,12,26,15333.60,211.06,8.16
3587,1,12,17,13487.50,211.41,7.84
3588,1,12,93,75554.92,211.41,7.84
3589,1,12,11,28597.50,211.41,7.84
3590,2,12,33,16425.53,211.06,8.16
3591,2,12,34,21781.00,211.06,8.16
3592,2,12,14,46254.94,211.06,8.16
3593,2,12,5,90724.19,211.06,8.16
3594,2,12,10,38389.15,211.06,8.16
3595,1,12,23,40193.56,211.41,7.84
3596,1,12,24,13318.90,211.41,7.84
3597,2,12,22,25600.58,211.06,8.16
3598,2,12,95,148068.44,211.06,8.16
3599,2,12,7,167617.55,211.06,8.16
3600,2,12,2,74559.82,211.06,8.16
3601,2,12,4,50651.28,211.06,8.16
3602,2,12,67,20972.91,211.06,8.16
3603,1,12,67,11790.19,211.41,7.84
3604,1,12,6,12078.11,211.41,7.84
3605,1,12,90,84609.75,211.41,7.84
3606,1,12,2,49303.28,211.41,7.84
3607,1,12,79,31340.51,211.41,7.84
3608,1,12,72,67832.13,211.41,7.84
3609,1,12,92,156941.48,211.41,7.84
3610,1,12,25,12313.40,211.41,7.84
3611,1,12,49,10481.37,211.41,7.84
3612,1,12,7,96198.12,211.41,7.84
3613,1,12,3,11986.84,211.41,7.84
3614,1,12,55,29029.83,211.41,7.84
3615,1,12,87,41179.88,211.41,7.84
3616,1,12,14,28642.28,211.41,7.84
3617,1,12,4,39154.41,211.41,7.84
3618,2,12,24,18880.73,211.06,8.16
3619,1,12,97,35614.14,211.41,7.84
3620,2,12,79,32166.06,211.06,8.16
3621,2,12,81,32170.62,211.06,8.16
3622,2,12,94,61756.50,211.06,8.16
3623,2,12,72,139890.38,211.06,8.16
3624,1,12,22,13589.23,211.41,7.84
3625,1,12,32,20124.62,211.41,7.84
3626,1,12,94,54141.38,211.41,7.84
3627,1,12,33,11557.72,211.41,7.84
3628,1,12,95,116521.67,211.41,7.84
3629,2,12,98,22465.96,211.06,8.16
3630,1,12,5,59589.48,211.41,7.84
3631,1,12,18,35120.62,211.41,7.84
3632,1,12,13,35237.93,211.41,7.84
3633,1,12,40,62733.74,211.41,7.84
3634,2,12,92,201863.27,211.06,8.16
3635,1,12,9,28716.62,211.41,7.84
3636,2,12,97,43972.74,211.06,8.16
3637,2,12,58,17065.00,211.06,8.16
3638,2,12,91,81895.35,211.06,8.16
3639,2,12,49,13534.71,211.06,8.16
3640,2,12,90,108547.21,211.06,8.16
3641,1,12,91,62562.19,211.41,7.84
3642,2,12,8,65005.26,211.06,8.16
3643,2,12,3,18194.58,211.06,8.16
3644,2,12,44,11728.82,211.06,8.16
3645,2,12,25,20580.15,211.06,8.16
3646,2,12,23,59330.00,211.06,8.16
3647,2,12,87,27401.18,211.06,8.16
3648,2,12,93,76384.14,211.06,8.16
3649,2,12,21,16929.94,211.06,8.16
3650,2,12,82,63238.29,211.06,8.16
3651,2,12,80,29378.38,211.06,8.16
3652,2,12,13,42513.81,211.06,8.16
3653,2,12,40,81361.60,211.06,8.16
3654,2,12,96,36589.92,211.06,8.16
3655,2,12,29,15541.42,211.06,8.16
3656,2,12,1,64512.46,211.06,8.16
3657,2,12,11,31671.65,211.06,8.16
3658,2,12,38,80384.82,211.06,8.16
3659,1,12,34,13940.00,211.41,7.84
3660,1,12,38,81069.74,211.41,7.84
3661,1,12,26,10671.46,211.41,7.84
3662,1,12,8,36961.11,211.41,7.84
3663,1,12,46,31913.56,211.41,7.84
3664,1,12,82,41964.81,211.41,7.84
3665,2,12,17,19249.13,211.06,8.16
3666,2,12,55,39175.53,211.06,8.16
3667,2,12,9,41466.44,211.06,8.16
3668,2,12,46,47658.11,211.06,8.16
3669,2,12,18,52321.19,211.06,8.16
3670,2,12,32,27008.42,211.06,8.16
3671,2,12,74,16529.55,211.06,8.16
3672,1,12,81,28357.40,211.41,7.84
3673,1,12,87,49414.27,211.41,7.84
3674,1,12,92,181376.38,211.41,7.84
3675,1,12,59,18016.74,211.41,7.84
3676,1,12,25,17880.04,211.41,7.84
3677,1,12,98,16795.07,211.41,7.84
3678,2,12,26,19679.04,211.06,8.16
3679,2,12,24,18032.75,211.06,8.16
3680,2,12,49,11604.84,211.06,8.16
3681,2,12,34,26311.00,211.06,8.16
3682,2,12,8,74917.03,211.06,8.16
3683,2,12,87,36804.52,211.06,8.16
3684,2,12,13,47569.45,211.06,8.16
3685,1,12,8,41864.00,211.41,7.84
3686,1,12,34,17933.00,211.41,7.84
3687,1,12,33,13832.52,211.41,7.84
3688,1,12,40,67450.08,211.41,7.84
3689,1,12,14,47983.72,211.41,7.84
3690,2,12,18,41304.01,211.06,8.16
3691,2,12,72,223396.80,211.06,8.16
3692,2,12,6,42885.88,211.06,8.16
3693,2,12,92,236468.66,211.06,8.16
3694,2,12,95,160609.31,211.06,8.16
3695,2,12,93,93123.68,211.06,8.16
3696,2,12,4,62586.93,211.06,8.16
3697,2,12,91,84750.62,211.06,8.16
3698,2,12,9,72676.62,211.06,8.16
3699,2,12,44,11846.70,211.06,8.16
3700,1,12,90,103958.12,211.41,7.84
3701,2,12,81,35995.54,211.06,8.16
3702,2,12,14,76486.63,211.06,8.16
3703,2,12,31,10637.66,211.06,8.16
3704,2,12,1,82523.73,211.06,8.16
3705,2,12,90,136749.66,211.06,8.16
3706,2,12,59,27370.56,211.06,8.16
3707,2,12,25,30205.63,211.06,8.16
3708,2,12,17,31310.15,211.06,8.16
3709,2,12,10,43046.73,211.06,8.16
3710,2,12,67,26680.10,211.06,8.16
3711,1,12,96,34848.46,211.41,7.84
3712,1,12,80,19131.59,211.41,7.84
3713,2,12,40,93400.92,211.06,8.16
3714,2,12,22,34762.15,211.06,8.16
3715,2,12,79,35899.01,211.06,8.16
3716,2,12,33,18419.73,211.06,8.16
3717,2,12,96,48728.83,211.06,8.16
3718,1,12,7,166697.72,211.41,7.84
3719,1,12,91,63569.52,211.41,7.84
3720,1,12,21,12446.93,211.41,7.84
3721,1,12,74,16702.92,211.41,7.84
3722,1,12,10,31325.61,211.41,7.84
3723,2,12,41,10473.00,211.06,8.16
3724,2,12,80,34782.14,211.06,8.16
3725,1,12,46,54830.17,211.41,7.84
3726,1,12,6,28497.52,211.41,7.84
3727,1,12,29,14065.97,211.41,7.84
3728,1,12,2,59889.32,211.41,7.84
3729,1,12,13,37099.47,211.41,7.84
3730,2,12,94,79782.73,211.06,8.16
3731,1,12,5,85676.09,211.41,7.84
3732,1,12,55,48876.91,211.41,7.84
3733,1,12,23,62381.00,211.41,7.84
3734,1,12,79,33497.10,211.41,7.84
3735,1,12,93,85323.12,211.41,7.84
3736,1,12,67,15014.06,211.41,7.84
3737,1,12,38,57718.48,211.41,7.84
3738,1,12,97,40058.17,211.41,7.84
3739,1,12,22,19256.51,211.41,7.84
3740,2,12,98,22824.27,211.06,8.16
3741,2,12,29,22289.92,211.06,8.16
3742,2,12,21,19078.60,211.06,8.16
3743,2,12,97,48712.87,211.06,8.16
3744,2,12,58,44860.00,211.06,8.16
3745,2,12,32,55952.94,211.06,8.16
3746,2,12,46,77301.55,211.06,8.16
3747,2,12,23,88454.23,211.06,8.16
3748,1,12,81,31165.18,211.41,7.84
3749,2,12,82,105272.74,211.06,8.16
3750,2,12,2,91738.44,211.06,8.16
3751,2,12,74,20149.28,211.06,8.16
3752,1,12,72,121470.12,211.41,7.84
3753,1,12,32,43995.62,211.41,7.84
3754,1,12,4,47893.23,211.41,7.84
3755,2,12,5,150343.42,211.06,8.16
3756,2,12,38,73331.41,211.06,8.16
3757,2,12,7,264837.41,211.06,8.16
3758,1,12,18,22403.61,211.41,7.84
3759,1,12,26,14479.39,211.41,7.84
3760,1,12,11,32696.55,211.41,7.84
3761,1,12,94,68231.85,211.41,7.84
3762,1,12,3,12080.36,211.41,7.84
3763,1,12,9,47275.64,211.41,7.84
3764,1,12,82,63787.12,211.41,7.84
3765,1,12,95,121695.13,211.41,7.84
3766,2,12,11,37983.95,211.06,8.16
3767,2,12,3,21725.62,211.06,8.16
3768,2,12,55,70935.76,211.06,8.16
3769,1,12,24,15366.58,211.41,7.84
3770,1,12,17,19842.00,211.41,7.84
3771,1,12,22,11551.12,211.40,7.84
3772,1,12,79,24738.86,211.40,7.84
3773,1,12,38,67182.76,211.40,7.84
3774,1,12,14,21835.25,211.40,7.84
3775,1,12,13,34081.52,211.40,7.84
3776,1,12,94,47135.72,211.40,7.84
3777,2,12,5,38706.43,211.06,8.16
3778,2,12,8,56660.17,211.06,8.16
3779,2,12,1,28482.71,211.06,8.16
3780,2,12,18,33799.07,211.06,8.16
3781,2,12,87,22206.22,211.06,8.16
3782,2,12,81,25435.48,211.06,8.16
3783,2,12,72,77957.92,211.06,8.16
3784,2,12,23,20845.42,211.06,8.16
3785,2,12,13,43646.92,211.06,8.16
3786,2,12,14,23161.13,211.06,8.16
3787,1,12,72,47448.91,211.40,7.84
3788,2,12,9,25342.45,211.06,8.16
3789,2,12,97,33686.69,211.06,8.16
3790,1,12,11,22443.10,211.40,7.84
3791,1,12,7,27433.06,211.40,7.84
3792,2,12,82,25632.39,211.06,8.16
3793,2,12,96,46645.18,211.06,8.16
3794,1,12,4,36913.80,211.40,7.84
3795,1,12,90,68273.31,211.40,7.84
3796,1,12,2,35819.83,211.40,7.84
3797,1,12,87,42034.83,211.40,7.84
3798,2,12,90,85437.15,211.06,8.16
3799,2,12,34,11667.33,211.06,8.16
3800,2,12,49,13798.16,211.06,8.16
3801,2,12,98,10994.87,211.06,8.16
3802,2,12,74,24760.46,211.06,8.16
3803,2,12,7,37464.04,211.06,8.16
3804,1,12,74,15132.59,211.40,7.84
3805,1,12,92,106205.58,211.40,7.84
3806,2,12,4,46856.39,211.06,8.16
3807,2,12,80,23716.18,211.06,8.16
3808,2,12,55,24166.85,211.06,8.16
3809,1,12,18,20783.04,211.40,7.84
3810,1,12,96,32416.67,211.40,7.84
3811,2,12,92,135121.66,211.06,8.16
3812,2,12,11,21677.27,211.06,8.16
3813,2,12,46,36675.64,211.06,8.16
3814,2,12,2,55375.52,211.06,8.16
3815,1,12,8,32751.73,211.40,7.84
3816,2,12,93,59233.86,211.06,8.16
3817,2,12,94,52718.16,211.06,8.16
3818,2,12,25,11574.68,211.06,8.16
3819,1,12,10,25764.32,211.40,7.84
3820,1,12,93,56721.18,211.40,7.84
3821,1,12,40,58568.16,211.40,7.84
3822,2,12,91,65452.57,211.06,8.16
3823,2,12,22,15074.49,211.06,8.16
3824,1,12,82,23820.76,211.40,7.84
3825,1,12,95,93676.95,211.40,7.84
3826,1,12,46,24323.20,211.40,7.84
3827,2,12,10,32179.98,211.06,8.16
3828,2,12,79,26651.58,211.06,8.16
3829,1,12,23,18054.72,211.40,7.84
3830,1,12,97,28591.28,211.40,7.84
3831,1,12,91,49945.36,211.40,7.84
3832,1,12,81,24041.67,211.40,7.84
3833,1,12,55,22366.22,211.40,7.84
3834,1,12,80,14170.58,211.40,7.84
3835,2,12,40,80512.05,211.06,8.16
3836,2,12,17,15112.34,211.06,8.16
3837,1,12,5,32280.82,211.40,7.84
3838,1,12,9,22884.84,211.40,7.84
3839,1,12,1,19124.58,211.40,7.84
3840,1,12,17,10429.16,211.40,7.84
3841,2,12,59,12052.16,211.06,8.16
3842,2,12,58,15014.00,211.06,8.16
3843,2,12,95,122040.20,211.06,8.16
3844,2,12,38,81053.52,211.06,8.16
3845,1,1,40,63517.55,211.40,7.74
3846,1,1,92,137438.84,211.40,7.74
3847,1,1,91,66465.54,211.40,7.74
3848,1,1,14,17744.78,211.40,7.74
3849,1,1,72,42581.15,211.40,7.74
3850,1,1,11,22496.85,211.40,7.74
3851,1,1,5,22699.69,211.40,7.74
3852,2,1,17,11669.55,211.06,8.03
3853,2,1,90,97907.89,211.06,8.03
3854,2,1,2,62974.44,211.06,8.03
3855,2,1,10,30702.36,211.06,8.03
3856,1,1,94,54928.05,211.40,7.74
3857,1,1,96,19419.74,211.40,7.74
3858,1,1,46,17391.06,211.40,7.74
3859,1,1,55,13296.99,211.40,7.74
3860,1,1,79,39984.60,211.40,7.74
3861,1,1,74,14345.74,211.40,7.74
3862,1,1,10,24500.27,211.40,7.74
3863,1,1,2,43202.29,211.40,7.74
3864,1,1,90,78502.53,211.40,7.74
3865,1,1,13,39764.56,211.40,7.74
3866,1,1,9,16131.88,211.40,7.74
3867,1,1,49,12627.13,211.40,7.74
3868,2,1,23,22442.30,211.06,8.03
3869,2,1,3,14936.37,211.06,8.03
3870,2,1,5,25042.94,211.06,8.03
