,Store_ID,Month,Dept,IsHoliday,Weekly_Sales,CPI,Unemployment
3474,1,1,94,0,54928.05,211.4047419,7.742
3477,1,1,90,0,78502.53,211.4047419,7.742
3478,1,1,4,0,37947.8,211.4047419,7.742
3479,1,1,87,0,49541.9,211.4047419,7.742
3481,1,1,95,0,107317.32,211.4047419,7.742
3482,1,1,2,0,43202.29,211.4047419,7.742
3483,1,1,82,0,20707.94,211.4047419,7.742
3484,1,1,80,0,14670.69,211.4047419,7.742
3485,1,1,10,0,24500.27,211.4047419,7.742
3493,1,1,7,0,10774.06,211.4574109,7.742
3497,1,1,5,0,17445.37,211.4574109,7.742
3498,1,1,91,0,68143.34,211.4574109,7.742
3499,1,1,81,0,30035.22,211.4574109,7.742
3500,1,1,23,0,20525.34,211.4574109,7.742
3501,1,1,55,0,10374.82,211.4574109,7.742
3503,1,1,97,0,36612.04,211.4574109,7.742
3505,1,1,40,0,59221.57,211.4574109,7.742
3506,1,1,11,0,33958.52,211.4574109,7.742
3514,1,1,72,0,35873.69,211.4574109,7.742
3520,1,1,94,0,57078.51,211.4574109,7.742
3521,1,1,14,0,13608.44,211.4574109,7.742
3523,1,1,9,0,13215.27,211.4574109,7.742
3524,1,1,49,0,11691.35,211.4574109,7.742
3525,1,1,46,0,15209.45,211.4574109,7.742
3528,1,1,8,0,34228.3,211.4574109,7.742
3529,1,1,38,0,80921.16,211.4574109,7.742
3532,1,1,79,0,30646.95,211.4574109,7.742
3533,1,1,3,0,13275.87,211.4574109,7.742
3537,1,1,1,0,17359.7,211.4574109,7.742
3538,1,1,4,0,34393.95,211.4574109,7.742
3539,1,1,13,0,33668.55,211.4574109,7.742
3545,1,1,87,0,37376.73,211.4574109,7.742
3547,1,1,80,0,15334.15,211.4574109,7.742
3548,1,1,93,0,74864.89,211.4574109,7.742
3550,1,1,10,0,23058.41,211.4574109,7.742
3551,1,1,82,0,19252.31,211.4574109,7.742
3552,1,1,92,0,145156.23,211.4574109,7.742
3553,1,1,2,0,39857.4,211.4574109,7.742
3554,1,1,90,0,82043.47,211.4574109,7.742
3555,1,1,74,0,10218.41,211.4574109,7.742
3556,1,1,98,0,10914.54,211.4574109,7.742
3558,1,1,96,0,19811.34,211.4574109,7.742
3562,1,1,95,0,109955.9,211.4574109,7.742
3563,1,1,23,0,17596.0,211.8272343,7.742
3564,1,1,7,0,12657.33,211.8272343,7.742
3565,1,1,87,0,39297.8,211.8272343,7.742
3567,1,1,55,0,12265.69,211.8272343,7.742
3571,1,1,11,0,20886.48,211.8272343,7.742
3575,1,1,91,0,60879.18,211.8272343,7.742
3576,1,1,97,0,31942.34,211.8272343,7.742
3578,1,1,49,0,10377.62,211.8272343,7.742
3580,1,1,40,0,61387.36,211.8272343,7.742
3581,1,1,72,0,41051.86,211.8272343,7.742
3587,1,1,14,0,12889.88,211.8272343,7.742
3589,1,1,38,0,79827.55,211.8272343,7.742
3591,1,1,79,0,28181.68,211.8272343,7.742
3595,1,1,94,0,54523.83,211.8272343,7.742
3596,1,1,3,0,12532.94,211.8272343,7.742
3601,1,1,5,0,18438.07,211.8272343,7.742
3603,1,1,9,0,11355.87,211.8272343,7.742
3605,1,1,8,0,34547.4,211.8272343,7.742
3606,1,1,13,0,35961.99,211.8272343,7.742
3608,1,1,93,0,62937.08,211.8272343,7.742
3610,1,1,1,0,17341.47,211.8272343,7.742
3611,1,1,2,0,41596.99,211.8272343,7.742
3613,1,1,82,0,18115.39,211.8272343,7.742
3614,1,1,4,0,33735.58,211.8272343,7.742
3615,1,1,92,0,130891.97,211.8272343,7.742
3616,1,1,90,0,76077.62,211.8272343,7.742
3617,1,1,95,0,103724.16,211.8272343,7.742
3618,1,1,74,0,10213.69,211.8272343,7.742
3619,1,1,96,0,23337.09,211.8272343,7.742
3625,1,1,80,0,15318.89,211.8272343,7.742
3626,1,1,81,0,27904.03,211.8272343,7.742
3627,1,1,10,0,23852.51,211.8272343,7.742
3631,1,1,46,0,15422.84,211.8272343,7.742
3634,1,1,98,0,10329.78,211.8272343,7.742
3636,1,1,7,0,13957.4,212.1970577,7.742
3637,1,1,11,0,20041.24,212.1970577,7.742
3640,1,1,91,0,55962.78,212.1970577,7.742
3642,1,1,97,0,29371.79,212.1970577,7.742
3645,1,1,14,0,11687.25,212.1970577,7.742
3648,1,1,40,0,60671.09,212.1970577,7.742
3649,1,1,3,0,11983.34,212.1970577,7.742
3651,1,1,55,0,11293.56,212.1970577,7.742
3654,1,1,94,0,55124.2,212.1970577,7.742
3657,1,1,95,0,99043.34,212.1970577,7.742
3659,1,1,5,0,22118.7,212.1970577,7.742
3660,1,1,82,0,18374.35,212.1970577,7.742
3661,1,1,93,0,57342.51,212.1970577,7.742
3662,1,1,9,0,13213.73,212.1970577,7.742
3663,1,1,8,0,35110.75,212.1970577,7.742
3666,1,1,87,0,48412.8,212.1970577,7.742
3667,1,1,90,0,72861.66,212.1970577,7.742
3669,1,1,13,0,36321.69,212.1970577,7.742
3671,1,1,49,0,14081.79,212.1970577,7.742
3675,1,1,2,0,41651.01,212.1970577,7.742
3677,1,1,81,0,27398.7,212.1970577,7.742
3680,1,1,74,0,10479.64,212.1970577,7.742
3682,1,1,38,0,71672.01,212.1970577,7.742
3684,1,1,79,0,27962.54,212.1970577,7.742
3685,1,1,4,0,32905.88,212.1970577,7.742
3686,1,1,92,0,118957.83,212.1970577,7.742
3687,1,1,1,0,18461.18,212.1970577,7.742
3688,1,1,46,0,16089.4,212.1970577,7.742
3690,1,1,10,0,26223.02,212.1970577,7.742
3691,1,1,96,0,26943.78,212.1970577,7.742
3693,1,1,80,0,14709.23,212.1970577,7.742
3700,1,1,23,0,13915.16,212.1970577,7.742
3701,1,1,72,0,39918.87,212.1970577,7.742
3706,1,2,7,0,17239.86,212.5668812,7.742
3707,1,2,3,0,11012.52,212.5668812,7.742
3708,1,2,97,0,37785.87,212.5668812,7.742
3710,1,2,11,0,24741.6,212.5668812,7.742
3711,1,2,14,0,14051.43,212.5668812,7.742
3713,1,2,91,0,70369.87,212.5668812,7.742
3714,1,2,9,0,18799.82,212.5668812,7.742
3720,1,2,81,0,31040.12,212.5668812,7.742
3721,1,2,40,0,63996.04,212.5668812,7.742
3722,1,2,94,0,60453.29,212.5668812,7.742
3725,1,2,10,0,33036.92,212.5668812,7.742
3727,1,2,74,0,10837.23,212.5668812,7.742
3729,1,2,4,0,35870.49,212.5668812,7.742
3730,1,2,87,0,66331.45,212.5668812,7.742
3732,1,2,2,0,46829.12,212.5668812,7.742
3735,1,2,95,0,114270.08,212.5668812,7.742
3738,1,2,38,0,86132.01,212.5668812,7.742
3740,1,2,93,0,77342.47,212.5668812,7.742
3741,1,2,13,0,38065.42,212.5668812,7.742
3744,1,2,96,0,28899.26,212.5668812,7.742
3746,1,2,8,0,39903.33,212.5668812,7.742
3750,1,2,92,0,145494.29,212.5668812,7.742
3752,1,2,5,0,31280.62,212.5668812,7.742
3753,1,2,22,0,12670.48,212.5668812,7.742
3754,1,2,34,0,11782.92,212.5668812,7.742
3756,1,2,90,0,86958.66,212.5668812,7.742
3757,1,2,55,0,16056.11,212.5668812,7.742
3759,1,2,72,0,62891.35,212.5668812,7.742
3760,1,2,98,0,11197.76,212.5668812,7.742
3761,1,2,1,0,21665.76,212.5668812,7.742
3764,1,2,79,0,42065.78,212.5668812,7.742
3767,1,2,46,0,18525.11,212.5668812,7.742
3771,1,2,80,0,15251.2,212.5668812,7.742
3773,1,2,23,0,24429.4,212.5668812,7.742
3775,1,2,82,0,22815.39,212.5668812,7.742
3776,1,2,25,0,10044.53,212.5668812,7.742
3777,1,2,17,1,11068.7,212.9367046,7.742
3779,1,2,91,1,73085.36,212.9367046,7.742
3781,1,2,40,1,67392.25,212.9367046,7.742
3783,1,2,11,1,17711.78,212.9367046,7.742
3785,1,2,14,1,15647.59,212.9367046,7.742
3790,1,2,13,1,36883.13,212.9367046,7.742
3791,1,2,97,1,36562.46,212.9367046,7.742
3792,1,2,5,1,36667.65,212.9367046,7.742
3795,1,2,94,1,61350.19,212.9367046,7.742
3796,1,2,87,1,58043.31,212.9367046,7.742
3798,1,2,90,1,80990.37,212.9367046,7.742
3799,1,2,10,1,35673.56,212.9367046,7.742
3800,1,2,93,1,74956.08,212.9367046,7.742
3801,1,2,1,1,37887.17,212.9367046,7.742
3802,1,2,32,1,12996.54,212.9367046,7.742
3805,1,2,18,1,14587.89,212.9367046,7.742
3806,1,2,74,1,12258.35,212.9367046,7.742
3808,1,2,46,1,20609.53,212.9367046,7.742
3809,1,2,38,1,70151.05,212.9367046,7.742
3810,1,2,95,1,117548.75,212.9367046,7.742
3811,1,2,81,1,29878.54,212.9367046,7.742
3814,1,2,49,1,12977.3,212.9367046,7.742
3819,1,2,22,1,10871.95,212.9367046,7.742
3820,1,2,9,1,16065.13,212.9367046,7.742
3821,1,2,3,1,11428.25,212.9367046,7.742
3825,1,2,34,1,12543.6,212.9367046,7.742
3826,1,2,96,1,29590.34,212.9367046,7.742
3828,1,2,7,1,21169.06,212.9367046,7.742
3830,1,2,55,1,15747.17,212.9367046,7.742
3831,1,2,92,1,149699.72,212.9367046,7.742
3835,1,2,98,1,16060.11,212.9367046,7.742
3836,1,2,8,1,36011.09,212.9367046,7.742
3838,1,2,79,1,36163.65,212.9367046,7.742
3839,1,2,2,1,47595.35,212.9367046,7.742
3840,1,2,72,1,71013.56,212.9367046,7.742
3843,1,2,4,1,37373.33,212.9367046,7.742
3844,1,2,67,1,13759.36,212.9367046,7.742
3845,1,2,80,1,16445.48,212.9367046,7.742
3847,1,2,82,1,25005.25,212.9367046,7.742
3848,1,2,23,1,22686.25,212.9367046,7.742
3849,1,2,17,0,12612.94,213.2478853,7.742
3852,1,2,97,0,32770.02,213.2478853,7.742
3857,1,2,94,0,76866.41,213.2478853,7.742
3860,1,2,40,0,65145.21,213.2478853,7.742
3861,1,2,93,0,72548.7,213.2478853,7.742
3863,1,2,5,0,31092.62,213.2478853,7.742
3864,1,2,14,0,17304.81,213.2478853,7.742
3865,1,2,9,0,21941.18,213.2478853,7.742
3867,1,2,91,0,65075.71,213.2478853,7.742
3872,1,2,13,0,37604.79,213.2478853,7.742
3873,1,2,46,0,23922.06,213.2478853,7.742
3875,1,2,90,0,75949.49,213.2478853,7.742
3876,1,2,38,0,75224.27,213.2478853,7.742
3877,1,2,16,0,14819.04,213.2478853,7.742
3878,1,2,11,0,18671.75,213.2478853,7.742
3879,1,2,74,0,14377.53,213.2478853,7.742
3880,1,2,10,0,34655.18,213.2478853,7.742
3881,1,2,22,0,13106.62,213.2478853,7.742
3882,1,2,95,0,112165.8,213.2478853,7.742
3883,1,2,98,0,13337.39,213.2478853,7.742
3884,1,2,8,0,35386.72,213.2478853,7.742
3885,1,2,81,0,27590.4,213.2478853,7.742
3888,1,2,18,0,22185.08,213.2478853,7.742
3890,1,2,34,0,13938.62,213.2478853,7.742
3892,1,2,49,0,16600.26,213.2478853,7.742
3894,1,2,1,0,46845.87,213.2478853,7.742
3895,1,2,7,0,24549.68,213.2478853,7.742
3897,1,2,3,0,11724.98,213.2478853,7.742
3898,1,2,32,0,21488.44,213.2478853,7.742
3902,1,2,72,0,67900.9,213.2478853,7.742
3903,1,2,67,0,17757.59,213.2478853,7.742
3904,1,2,12,0,11484.78,213.2478853,7.742
3905,1,2,79,0,32462.04,213.2478853,7.742
3907,1,2,96,0,27800.63,213.2478853,7.742
3908,1,2,23,0,23901.98,213.2478853,7.742
3909,1,2,2,0,49202.06,213.2478853,7.742
3912,1,2,80,0,16085.05,213.2478853,7.742
3913,1,2,55,0,19414.61,213.2478853,7.742
3914,1,2,92,0,129581.85,213.2478853,7.742
3917,1,2,87,0,59613.51,213.2478853,7.742
3918,1,2,4,0,36479.25,213.2478853,7.742
3920,1,2,82,0,24062.14,213.2478853,7.742
3921,1,2,17,0,11949.83,213.535609,7.742
3924,1,2,5,0,23870.31,213.535609,7.742
3927,1,2,14,0,15411.12,213.535609,7.742
3928,1,2,46,0,18879.72,213.535609,7.742
3930,1,2,13,0,37838.4,213.535609,7.742
3933,1,2,90,0,72506.47,213.535609,7.742
3935,1,2,10,0,33148.39,213.535609,7.742
3937,1,2,94,0,58180.35,213.535609,7.742
3938,1,2,93,0,59336.68,213.535609,7.742
3943,1,2,81,0,27205.38,213.535609,7.742
3946,1,2,7,0,23811.23,213.535609,7.742
3950,1,2,16,0,23253.54,213.535609,7.742
3953,1,2,34,0,11607.13,213.535609,7.742
3955,1,2,74,0,12719.21,213.535609,7.742
3957,1,2,87,0,53575.77,213.535609,7.742
3958,1,2,95,0,107742.95,213.535609,7.742
3960,1,2,23,0,19336.18,213.535609,7.742
3961,1,2,3,0,10473.78,213.535609,7.742
3962,1,2,1,0,19363.83,213.535609,7.742
3964,1,2,8,0,34195.37,213.535609,7.742
3965,1,2,11,0,19421.42,213.535609,7.742
3967,1,2,98,0,11445.78,213.535609,7.742
3968,1,2,12,0,10804.61,213.535609,7.742
3970,1,2,2,0,46165.25,213.535609,7.742
3971,1,2,49,0,15992.5,213.535609,7.742
3973,1,2,40,0,63509.85,213.535609,7.742
3975,1,2,9,0,24517.18,213.535609,7.742
3976,1,2,97,0,29680.01,213.535609,7.742
3977,1,2,38,0,66624.1,213.535609,7.742
3978,1,2,79,0,30624.72,213.535609,7.742
3981,1,2,55,0,14125.3,213.535609,7.742
3982,1,2,92,0,112865.16,213.535609,7.742
3983,1,2,91,0,59436.45,213.535609,7.742
3984,1,2,82,0,20803.27,213.535609,7.742
3985,1,2,72,0,50577.46,213.535609,7.742
3986,1,2,4,0,33677.18,213.535609,7.742
3990,1,2,80,0,15171.01,213.535609,7.742
3991,1,2,96,0,29752.67,213.535609,7.742
3994,1,3,14,0,17281.12,213.8233327,7.742
3997,1,3,90,0,79030.64,213.8233327,7.742
3998,1,3,94,0,65683.02,213.8233327,7.742
4000,1,3,81,0,29470.75,213.8233327,7.742
4002,1,3,13,0,42277.37,213.8233327,7.742
4005,1,3,17,0,12994.45,213.8233327,7.742
4007,1,3,10,0,36246.52,213.8233327,7.742
4009,1,3,46,0,21571.68,213.8233327,7.742
4010,1,3,5,0,28902.37,213.8233327,7.742
4011,1,3,22,0,11331.35,213.8233327,7.742
4012,1,3,93,0,68960.09,213.8233327,7.742
4019,1,3,23,0,21611.57,213.8233327,7.742
4021,1,3,55,0,16789.56,213.8233327,7.742
4022,1,3,8,0,36369.58,213.8233327,7.742
4023,1,3,16,0,28635.06,213.8233327,7.742
4024,1,3,7,0,19607.4,213.8233327,7.742
4027,1,3,74,0,13398.75,213.8233327,7.742
4030,1,3,1,0,20327.61,213.8233327,7.742
4031,1,3,11,0,20777.31,213.8233327,7.742
4032,1,3,9,0,27078.81,213.8233327,7.742
4034,1,3,95,0,116225.68,213.8233327,7.742
4036,1,3,3,0,11039.12,213.8233327,7.742
4037,1,3,12,0,12618.52,213.8233327,7.742
4038,1,3,80,0,15767.86,213.8233327,7.742
4039,1,3,25,0,12060.08,213.8233327,7.742
4040,1,3,34,0,11694.68,213.8233327,7.742
4041,1,3,87,0,61018.21,213.8233327,7.742
4042,1,3,97,0,35305.67,213.8233327,7.742
4043,1,3,49,0,15083.95,213.8233327,7.742
4044,1,3,40,0,68427.08,213.8233327,7.742
4046,1,3,2,0,53035.54,213.8233327,7.742
4047,1,3,98,0,11387.59,213.8233327,7.742
4048,1,3,92,0,130158.38,213.8233327,7.742
4050,1,3,79,0,45717.53,213.8233327,7.742
4055,1,3,38,0,89649.84,213.8233327,7.742
4056,1,3,4,0,37943.96,213.8233327,7.742
4057,1,3,91,0,66158.1,213.8233327,7.742
4058,1,3,96,0,30353.42,213.8233327,7.742
4063,1,3,72,0,54450.94,213.8233327,7.742
4064,1,3,82,0,22958.34,213.8233327,7.742
4066,1,3,13,0,37577.97,214.1110564,7.742
4068,1,3,14,0,14490.48,214.1110564,7.742
4070,1,3,81,0,30186.27,214.1110564,7.742
4071,1,3,94,0,67507.29,214.1110564,7.742
4074,1,3,16,0,27388.55,214.1110564,7.742
4076,1,3,55,0,15350.18,214.1110564,7.742
4083,1,3,93,0,73648.53,214.1110564,7.742
4088,1,3,8,0,34415.39,214.1110564,7.742
4089,1,3,90,0,79913.3,214.1110564,7.742
4091,1,3,95,0,120621.32,214.1110564,7.742
4094,1,3,98,0,12355.33,214.1110564,7.742
4096,1,3,1,0,21280.4,214.1110564,7.742
4098,1,3,72,0,43535.72,214.1110564,7.742
4099,1,3,10,0,31563.06,214.1110564,7.742
4100,1,3,7,0,20304.74,214.1110564,7.742
4101,1,3,49,0,12279.03,214.1110564,7.742
4102,1,3,46,0,20840.88,214.1110564,7.742
4105,1,3,23,0,21167.35,214.1110564,7.742
4106,1,3,40,0,62499.24,214.1110564,7.742
4108,1,3,87,0,52972.21,214.1110564,7.742
4110,1,3,5,0,23704.37,214.1110564,7.742
4111,1,3,34,0,11072.38,214.1110564,7.742
4112,1,3,3,0,10689.97,214.1110564,7.742
4113,1,3,38,0,65990.45,214.1110564,7.742
4115,1,3,92,0,137191.52,214.1110564,7.742
4116,1,3,11,0,18717.53,214.1110564,7.742
4117,1,3,2,0,48465.72,214.1110564,7.742
4118,1,3,25,0,10509.59,214.1110564,7.742
4120,1,3,79,0,35519.37,214.1110564,7.742
4121,1,3,97,0,36603.97,214.1110564,7.742
4123,1,3,9,0,27860.95,214.1110564,7.742
4127,1,3,80,0,17136.59,214.1110564,7.742
4131,1,3,12,0,11762.08,214.1110564,7.742
4132,1,3,74,0,12333.35,214.1110564,7.742
4133,1,3,4,0,35229.12,214.1110564,7.742
4136,1,3,91,0,70447.08,214.1110564,7.742
4137,1,3,96,0,27590.19,214.1110564,7.742
4139,1,3,82,0,21432.21,214.1110564,7.742
4140,1,3,81,0,31048.92,214.3627114,7.742
4142,1,3,17,0,10143.22,214.3627114,7.742
4144,1,3,8,0,33301.63,214.3627114,7.742
4149,1,3,55,0,14963.42,214.3627114,7.742
4150,1,3,5,0,22685.69,214.3627114,7.742
4154,1,3,34,0,11896.39,214.3627114,7.742
4155,1,3,10,0,33739.79,214.3627114,7.742
4156,1,3,90,0,80618.9,214.3627114,7.742
4158,1,3,98,0,12520.13,214.3627114,7.742
4159,1,3,12,0,15560.17,214.3627114,7.742
4160,1,3,1,0,20334.23,214.3627114,7.742
4166,1,3,7,0,22751.59,214.3627114,7.742
4168,1,3,23,0,19134.28,214.3627114,7.742
4169,1,3,49,0,13603.82,214.3627114,7.742
4172,1,3,79,0,32251.01,214.3627114,7.742
4175,1,3,25,0,11290.68,214.3627114,7.742
4176,1,3,92,0,134321.31,214.3627114,7.742
4180,1,3,14,0,14287.28,214.3627114,7.742
4185,1,3,93,0,74159.07,214.3627114,7.742
4186,1,3,74,0,11361.36,214.3627114,7.742
4188,1,3,72,0,43128.73,214.3627114,7.742
4189,1,3,56,0,12804.39,214.3627114,7.742
4190,1,3,46,0,20539.39,214.3627114,7.742
4192,1,3,97,0,38218.31,214.3627114,7.742
4193,1,3,40,0,59935.75,214.3627114,7.742
4194,1,3,38,0,69452.49,214.3627114,7.742
4196,1,3,9,0,33823.26,214.3627114,7.742
4197,1,3,87,0,48055.54,214.3627114,7.742
4198,1,3,4,0,34863.03,214.3627114,7.742
4200,1,3,96,0,32431.44,214.3627114,7.742
4201,1,3,80,0,17498.01,214.3627114,7.742
4202,1,3,2,0,45222.3,214.3627114,7.742
4203,1,3,94,0,69906.91,214.3627114,7.742
4204,1,3,91,0,69243.49,214.3627114,7.742
4205,1,3,11,0,21683.76,214.3627114,7.742
4206,1,3,95,0,123405.41,214.3627114,7.742
4208,1,3,82,0,21612.22,214.3627114,7.742
4209,1,3,13,0,36930.48,214.3627114,7.742
4211,1,3,16,0,42549.38,214.3627114,7.742
4214,1,3,81,0,29498.03,214.5999389,7.742
4216,1,3,7,0,19958.0,214.5999389,7.742
4217,1,3,55,0,12382.76,214.5999389,7.742
4218,1,3,8,0,32558.92,214.5999389,7.742
4220,1,3,34,0,13373.58,214.5999389,7.742
4230,1,3,79,0,28503.22,214.5999389,7.742
4231,1,3,98,0,11336.94,214.5999389,7.742
4232,1,3,12,0,12222.77,214.5999389,7.742
4233,1,3,40,0,61393.06,214.5999389,7.742
4235,1,3,94,0,67004.6,214.5999389,7.742
4237,1,3,90,0,74628.5,214.5999389,7.742
4238,1,3,49,0,12846.99,214.5999389,7.742
4239,1,3,72,0,42627.73,214.5999389,7.742
4241,1,3,1,0,20881.1,214.5999389,7.742
4243,1,3,10,0,42875.11,214.5999389,7.742
4245,1,3,14,0,14006.9,214.5999389,7.742
4246,1,3,5,0,18719.22,214.5999389,7.742
4248,1,3,74,0,11597.81,214.5999389,7.742
4249,1,3,97,0,34150.08,214.5999389,7.742
4250,1,3,80,0,16470.38,214.5999389,7.742
4254,1,3,23,0,22776.24,214.5999389,7.742
4255,1,3,9,0,37050.06,214.5999389,7.742
4258,1,3,56,0,14313.44,214.5999389,7.742
4260,1,3,38,0,69677.06,214.5999389,7.742
4261,1,3,4,0,34813.12,214.5999389,7.742
4262,1,3,92,0,114963.63,214.5999389,7.742
4263,1,3,11,0,26730.15,214.5999389,7.742
4264,1,3,87,0,44675.37,214.5999389,7.742
4266,1,3,25,0,13071.74,214.5999389,7.742
4267,1,3,93,0,64882.37,214.5999389,7.742
4270,1,3,91,0,59363.21,214.5999389,7.742
4271,1,3,46,0,20224.11,214.5999389,7.742
4273,1,3,2,0,44293.54,214.5999389,7.742
4277,1,3,96,0,45763.88,214.5999389,7.742
4278,1,3,16,0,48217.85,214.5999389,7.742
4280,1,3,95,0,122280.13,214.5999389,7.742
4281,1,3,13,0,36745.46,214.5999389,7.742
4282,1,3,82,0,21433.52,214.5999389,7.742
4283,1,4,49,0,13167.85,214.8371664,7.682
4285,1,4,81,0,28545.23,214.8371664,7.682
4289,1,4,7,0,20144.71,214.8371664,7.682
4291,1,4,8,0,35319.05,214.8371664,7.682
4293,1,4,79,0,35814.98,214.8371664,7.682
4297,1,4,92,0,118903.28,214.8371664,7.682
4299,1,4,98,0,11309.14,214.8371664,7.682
4300,1,4,55,0,12428.0,214.8371664,7.682
4302,1,4,1,0,20398.09,214.8371664,7.682
4303,1,4,11,0,22642.55,214.8371664,7.682
4304,1,4,12,0,11871.94,214.8371664,7.682
4305,1,4,72,0,36258.07,214.8371664,7.682
4306,1,4,97,0,32320.8,214.8371664,7.682
4310,1,4,40,0,62296.54,214.8371664,7.682
4311,1,4,4,0,34451.9,214.8371664,7.682
4312,1,4,2,0,46991.58,214.8371664,7.682
4313,1,4,87,0,54016.41,214.8371664,7.682
4321,1,4,96,0,31925.72,214.8371664,7.682
4322,1,4,25,0,10570.5,214.8371664,7.682
4323,1,4,5,0,23598.55,214.8371664,7.682
4324,1,4,23,0,20704.87,214.8371664,7.682
4325,1,4,10,0,30863.93,214.8371664,7.682
4326,1,4,14,0,13136.1,214.8371664,7.682
4327,1,4,9,0,28388.25,214.8371664,7.682
4331,1,4,80,0,15131.87,214.8371664,7.682
4332,1,4,13,0,37630.13,214.8371664,7.682
4335,1,4,38,0,74614.02,214.8371664,7.682
4338,1,4,90,0,74995.0,214.8371664,7.682
4339,1,4,56,0,13231.66,214.8371664,7.682
4340,1,4,46,0,19189.17,214.8371664,7.682
4342,1,4,94,0,66295.21,214.8371664,7.682
4347,1,4,91,0,59382.04,214.8371664,7.682
4349,1,4,16,0,42679.11,214.8371664,7.682
4351,1,4,82,0,20437.22,214.8371664,7.682
4352,1,4,95,0,112905.09,214.8371664,7.682
4353,1,4,93,0,61488.24,214.8371664,7.682
4354,1,4,49,0,12761.42,215.0743939,7.682
4358,1,4,25,0,10712.47,215.0743939,7.682
4362,1,4,8,0,34442.29,215.0743939,7.682
4365,1,4,1,0,23873.79,215.0743939,7.682
4366,1,4,40,0,61678.44,215.0743939,7.682
4367,1,4,12,0,12543.92,215.0743939,7.682
4369,1,4,79,0,38752.0,215.0743939,7.682
4370,1,4,94,0,72950.86,215.0743939,7.682
4371,1,4,7,0,21617.85,215.0743939,7.682
4372,1,4,72,0,36512.94,215.0743939,7.682
4373,1,4,38,0,84294.6,215.0743939,7.682
4374,1,4,97,0,38632.57,215.0743939,7.682
4375,1,4,23,0,19942.92,215.0743939,7.682
4377,1,4,92,0,140374.76,215.0743939,7.682
4380,1,4,11,0,24591.84,215.0743939,7.682
4383,1,4,93,0,76943.85,215.0743939,7.682
4386,1,4,4,0,36514.43,215.0743939,7.682
4388,1,4,3,0,10417.33,215.0743939,7.682
4390,1,4,55,0,11546.48,215.0743939,7.682
4391,1,4,5,0,22393.09,215.0743939,7.682
4392,1,4,90,0,83707.82,215.0743939,7.682
4393,1,4,2,0,48501.79,215.0743939,7.682
4394,1,4,9,0,27560.77,215.0743939,7.682
4399,1,4,56,0,13853.2,215.0743939,7.682
4400,1,4,96,0,36501.78,215.0743939,7.682
4401,1,4,80,0,16632.37,215.0743939,7.682
4402,1,4,10,0,32563.54,215.0743939,7.682
4404,1,4,13,0,38076.86,215.0743939,7.682
4406,1,4,81,0,31849.29,215.0743939,7.682
4407,1,4,95,0,126746.25,215.0743939,7.682
4408,1,4,82,0,19725.93,215.0743939,7.682
4409,1,4,91,0,69459.11,215.0743939,7.682
4410,1,4,46,0,19162.86,215.0743939,7.682
4412,1,4,98,0,11474.46,215.0743939,7.682
4415,1,4,34,0,10312.07,215.0743939,7.682
4416,1,4,16,0,49433.2,215.0743939,7.682
4417,1,4,8,0,32224.01,215.2918561,7.682
4418,1,4,1,0,28762.37,215.2918561,7.682
4419,1,4,7,0,19955.07,215.2918561,7.682
4420,1,4,12,0,12822.2,215.2918561,7.682
4423,1,4,80,0,16565.09,215.2918561,7.682
4426,1,4,2,0,44464.74,215.2918561,7.682
4432,1,4,87,0,45186.22,215.2918561,7.682
4433,1,4,92,0,132197.01,215.2918561,7.682
4434,1,4,79,0,31150.62,215.2918561,7.682
4436,1,4,72,0,39638.92,215.2918561,7.682
4438,1,4,14,0,12151.4,215.2918561,7.682
4439,1,4,38,0,76028.75,215.2918561,7.682
4440,1,4,13,0,35263.45,215.2918561,7.682
4441,1,4,11,0,25526.24,215.2918561,7.682
4443,1,4,94,0,73864.24,215.2918561,7.682
4445,1,4,82,0,18839.28,215.2918561,7.682
4447,1,4,4,0,33466.89,215.2918561,7.682
4449,1,4,49,0,10451.08,215.2918561,7.682
4451,1,4,90,0,81817.98,215.2918561,7.682
4455,1,4,9,0,28475.86,215.2918561,7.682
4458,1,4,56,0,11112.6,215.2918561,7.682
4461,1,4,96,0,31924.56,215.2918561,7.682
4462,1,4,97,0,39347.42,215.2918561,7.682
4463,1,4,93,0,76596.92,215.2918561,7.682
4467,1,4,16,0,48643.77,215.2918561,7.682
4468,1,4,40,0,59002.81,215.2918561,7.682
4469,1,4,95,0,126834.3,215.2918561,7.682
4474,1,4,98,0,12431.67,215.2918561,7.682
4475,1,4,46,0,19154.69,215.2918561,7.682
4478,1,4,91,0,70117.63,215.2918561,7.682
4481,1,4,10,0,32040.83,215.2918561,7.682
4482,1,4,81,0,30757.86,215.2918561,7.682
4483,1,4,5,0,22719.82,215.2918561,7.682
4484,1,4,23,0,20292.45,215.2918561,7.682
4485,1,4,34,0,10244.73,215.2918561,7.682
4487,1,4,25,0,10168.91,215.2918561,7.682
4488,1,4,12,0,13447.09,215.4599053,7.682
4489,1,4,2,0,46544.56,215.4599053,7.682
4490,1,4,87,0,44597.39,215.4599053,7.682
4491,1,4,11,0,25703.25,215.4599053,7.682
4496,1,4,9,0,28657.31,215.4599053,7.682
4498,1,4,38,0,66718.84,215.4599053,7.682
4502,1,4,72,0,41104.42,215.4599053,7.682
4504,1,4,13,0,35464.71,215.4599053,7.682
4506,1,4,56,0,10337.63,215.4599053,7.682
